,MP,FGA,FG%,3P%,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Age,MOV,SOS,ORtg,DRtg,Pace,FTr,3PAr,TS%,OeFG%,OTOV%,ORB%,OFT/FGA,DeFG%,DTOV%,DRB%,DFT/FGA,Team,Result,G,WIN_PCT
568,0.07499999999999574,0.6037735849056599,0.5915492957746483,0.6419753086419755,0.5342465753424654,1.0,0.75,0.943548387096775,0.514285714285714,0.7142857142857145,0.7647058823529407,0.23437500000000006,0.8333333333333334,0.7058823529411764,0.4210526315789474,0.6409090909090907,0.5833333333333334,0.8823529411764706,0.564935064935065,0.716216216216216,0.42063492063492014,0.6321839080459768,0.6339285714285715,0.4619565217391305,0.6666666666666666,0.522727272727273,0.14285714285714285,0.556818181818182,0.8780487804878048,0.3278688524590167,0.7500000000000001,0.36764705882352955,0.3841463414634145,Dallas Mavericks,SF,82,0.7073170731707317
608,0.5357142857142836,0.42519685039370003,0.4347826086956515,0.7432432432432436,0.2857142857142866,0.5294117647058824,0.5777777777777778,0.41880341880341865,0.5000000000000002,0.49180327868852447,0.6481481481481484,0.4252873563218393,0.2894736842105262,0.0,0.6025641025641024,0.45918367346938754,0.3943661971830986,0.5169022741241549,0.40816326530612246,0.48598130841121506,0.5270270270270274,0.5157894736842111,0.5497630331753554,0.4512195121951221,0.44067796610169574,0.3835616438356172,0.4905660377358493,0.5048543689320389,0.5255474452554746,0.6438356164383559,0.3720930232558142,0.7804878048780475,0.6339285714285715,Milwaukee Bucks,FR,82,0.4878048780487805
521,0.12500000000000444,0.49484536082474184,0.5263157894736843,0.5142857142857146,0.5423728813559328,0.6617647058823529,0.7608695652173914,0.4461538461538457,0.3333333333333332,0.4375000000000002,0.4933333333333328,0.643835616438356,0.5555555555555552,0.44117647058823517,0.37500000000000017,0.595744680851064,0.5135135135135137,0.8528735632183909,0.0,0.6270270270270267,0.0,0.55813953488372,0.661870503597122,0.23788546255506604,0.6621621621621632,0.5555555555555552,0.46774193548387094,0.44736842105263147,0.64367816091954,0.291666666666667,0.818181818181818,0.8524590163934416,0.32291666666666696,New Jersey Nets,LF,82,0.5975609756097561
225,0.35294117647059264,0.44444444444444475,1.0,1.0,0.9264705882352942,0.559322033898305,0.3205128205128205,1.0,0.02173913043478291,0.6969696969696969,0.4166666666666664,1.0,0.18367346938775517,0.8974358974358974,0.0,0.627450980392157,0.7843137254901964,0.9721598563089358,0.42148760330578516,0.9565217391304351,0.4199999999999998,0.2771084337349395,0.3725490196078428,0.5142857142857143,0.9859154929577449,0.9545454545454545,0.1282051282051282,0.03529411764705892,0.6049382716049384,0.506666666666667,0.2666666666666666,0.6874999999999998,0.0,Cleveland Cavaliers,SF,82,0.6585365853658537
299,0.4411764705882382,0.46715328467153316,0.7236842105263156,0.7499999999999999,0.8072289156626504,1.0,1.0,0.7946428571428578,0.3452380952380953,0.44444444444444436,0.440677966101695,0.7701149425287356,1.0,0.3428571428571428,0.8245614035087719,0.9754901960784313,0.8301886792452826,1.0,0.25,0.9779411764705884,0.27472527472527447,0.8167938931297707,0.8799999999999999,0.4822695035460991,0.8481012658227834,0.8356164383561643,0.4000000000000001,0.5116279069767443,0.8105263157894741,0.38709677419354926,0.8604651162790702,0.48936170212766017,0.7900000000000004,Seattle SuperSonics,FR,82,0.6951219512195121
954,0.38709677419354543,0.38333333333333286,0.22058823529411783,0.7543859649122807,0.15853658536585366,0.46835443037974683,0.3883495145631068,0.5643564356435634,0.2954545454545456,0.7454545454545457,0.6184210526315792,0.3061224489795918,0.413793103448276,0.25,0.4166666666666667,0.35374149659863957,0.144927536231884,0.7260504201680671,0.1320754716981132,0.366071428571428,0.0,0.19642857142857062,0.41525423728813565,0.39834024896265574,0.3108108108108113,0.3108108108108113,0.5,0.3608247422680413,0.49999999999999983,0.05999999999999896,0.5405405405405407,0.5490196078431385,0.2857142857142857,Boston Celtics,CF,82,0.6707317073170732
54,0.0,0.766355140186916,0.483870967741935,0.5947368421052629,0.5000000000000004,0.40540540540540526,0.40259740259740256,0.39285714285714324,0.9444444444444446,0.45070422535211246,0.8970588235294124,0.8333333333333335,0.5624999999999999,0.607843137254902,0.4923076923076922,0.8440860215053767,0.2325581395348837,0.5838433292533659,0.23529411764705882,0.7681159420289853,0.5102040816326525,0.6559139784946233,0.19801980198019825,0.5000000000000001,0.44285714285714356,0.4545454545454541,0.12765957446808504,0.780487804878049,0.1666666666666665,0.5344827586206902,0.43902439024390244,0.4155844155844158,0.3684210526315788,Houston Rockets,LF,82,0.6219512195121951
809,0.7209302325581363,0.6346153846153846,0.5211267605633807,0.6836734693877559,0.4659090909090909,0.39000000000000024,0.3362831858407078,0.742647058823529,0.2500000000000001,0.7037037037037036,0.45205479452054775,0.672413793103448,0.48484848484848503,0.47500000000000003,0.6600000000000001,0.6124031007751936,0.8208955223880597,0.46800433839479394,0.7547169811320755,0.4672131147540985,0.5726495726495727,0.7402597402597398,0.30405405405405417,0.372340425531915,0.45679012345679076,0.4999999999999997,0.4062500000000001,0.15044247787610618,0.34328358208955223,0.5492957746478881,0.4166666666666667,0.4666666666666654,0.7619047619047616,Dallas Mavericks,NP,82,0.5
196,0.38709677419354543,0.9898989898989891,0.5507246376811599,0.4385964912280701,0.46753246753246713,0.4507042253521127,0.4130434782608693,0.3977272727272732,0.26315789473684215,0.4901960784313724,0.3478260869565216,0.8737864077669902,0.875,0.0,0.465753424657534,0.5639810426540285,0.13793103448275873,0.21682140906608413,0.9026548672566372,0.43243243243243196,0.8192771084337351,0.8559322033898304,0.3000000000000003,0.0,0.45333333333333403,0.46575342465753383,0.37499999999999983,0.24528301886792464,0.28571428571428586,0.9130434782608695,0.6842105263157893,0.35227272727272835,0.45714285714285735,Charlotte Hornets,NP,82,0.3780487804878049
439,0.37499999999999406,0.2222222222222222,1.0,0.5866666666666663,1.0,0.3200000000000003,0.358695652173913,0.5603448275862074,0.3278688524590164,0.576923076923077,0.38461538461538464,0.6179775280898877,0.44444444444444464,0.35714285714285715,0.352941176470588,0.6287128712871287,0.7397260273972605,0.8928749377179871,0.328,0.9580419580419585,0.21848739495798286,0.06930693069306963,0.5230769230769233,0.5369127516778522,0.9117647058823529,0.9666666666666667,0.3518518518518519,0.7088607594936709,0.44444444444444436,0.2812500000000009,0.5102040816326532,0.8181818181818193,0.24576271186440676,Portland Trail Blazers,CF,82,0.7195121951219512
721,0.08823529411764264,1.0,0.634920634920634,0.6224489795918365,0.6521739130434783,0.5487804878048778,0.49514563106796095,0.645833333333334,0.11627906976744184,0.3114754098360655,0.0,0.4556962025316454,1.0,0.18181818181818157,1.0,0.9213483146067413,0.25333333333333363,0.3510825043885313,0.7582417582417582,0.510204081632653,0.8557692307692308,1.0,0.40145985401459844,0.4455445544554456,0.631578947368422,0.6363636363636364,0.4594594594594594,0.0,0.4495412844036698,0.9795918367346939,1.0,0.0,0.8800000000000006,Golden State Warriors,NP,82,0.3170731707317073
113,0.1111111111111158,0.27891156462585015,0.6153846153846154,0.6264367816091955,0.5882352941176467,0.46969696969696983,0.5604395604395608,0.4065934065934066,0.3333333333333333,1.0,0.5846153846153853,0.9375,0.7666666666666669,1.0,0.40740740740740744,0.5418994413407822,0.5192307692307692,0.8610086100861007,0.1388888888888889,0.5222222222222217,0.0,0.6,0.49206349206349204,0.45783132530120496,0.5531914893617028,0.5543478260869562,0.8604651162790699,0.08974358974358965,0.41304347826086946,0.0,0.5531914893617021,0.3709677419354841,0.4645669291338582,Utah Jazz,SF,82,0.573170731707317
579,0.14999999999999858,0.5283018867924526,0.6197183098591547,0.4074074074074073,0.5890410958904106,0.11538461538461499,0.0,1.0,0.34285714285714264,0.8367346938775515,0.7843137254901958,0.8281249999999998,0.0,0.6764705882352942,0.3289473684210527,0.38181818181818145,0.8541666666666669,0.637350085665334,0.6753246753246753,0.5743243243243245,0.6190476190476184,0.2183908045977001,0.0,0.36956521739130443,0.5256410256410257,0.4886363636363633,0.1999999999999998,0.556818181818182,0.2195121951219507,0.3278688524590167,0.04545454545454529,0.5441176470588241,0.1951219512195122,Minnesota Timberwolves,NP,82,0.5365853658536586
495,0.48648648648649107,0.8488372093023244,0.5333333333333328,0.8314606741573037,0.5681818181818189,0.3333333333333335,0.3608247422680411,0.5140186915887851,0.24999999999999994,0.3333333333333336,0.3125,0.6190476190476191,0.5428571428571428,0.35294117647058826,0.4499999999999999,0.7388888888888887,0.6101694915254238,0.6260061919504644,0.14285714285714285,0.6285714285714283,0.6373626373626374,0.7073170731707323,0.2945205479452057,0.7303370786516854,0.6551724137931028,0.7454545454545451,0.3170731707317071,0.19642857142857145,0.2702702702702702,0.749999999999999,0.6590909090909092,0.20000000000000048,0.34259259259259234,Orlando Magic,FR,82,0.5365853658536586
696,0.38709677419354543,0.020618556701031215,0.20634920634920564,0.5316455696202529,0.14864864864864866,0.4936708860759495,0.5145631067961165,0.37614678899082465,0.3500000000000001,0.02040816326530642,0.0,0.0,0.5666666666666665,0.5641025641025641,0.5283018867924529,0.018987341772152604,0.0,0.1870056497175141,0.7669902912621359,0.10344827586206913,0.5937499999999997,0.30172413793103425,0.5954198473282439,0.17525773195876287,0.2031249999999986,0.2027027027027021,0.9117647058823533,0.3523809523809523,0.585858585858586,0.7352941176470598,0.6153846153846154,0.5454545454545457,0.4516129032258064,Memphis Grizzlies,NP,82,0.2926829268292683
488,0.32432432432432223,0.7674418604651165,0.8222222222222232,0.6179775280898878,0.9772727272727273,0.41333333333333316,0.6391752577319588,0.0,0.40624999999999994,0.7500000000000002,0.6999999999999993,0.7777777777777779,0.39999999999999997,0.676470588235294,0.6999999999999998,0.783333333333333,0.5932203389830506,0.9696594427244583,0.43697478991596644,0.8000000000000002,0.24175824175824223,0.5731707317073165,0.5342465753424658,0.5561797752808989,0.6724137931034495,0.8363636363636362,0.12195121951219513,0.41964285714285726,0.3423423423423423,0.0,0.3409090909090909,0.6666666666666666,0.5092592592592592,Los Angeles Lakers,WF,82,0.7073170731707317
144,0.8750000000000059,0.27167630057803405,0.4430379746835446,1.0,0.36904761904761824,0.26785714285714285,0.25688073394495425,0.39310344827586235,0.48148148148148157,0.5,0.46067415730337025,0.6695652173913043,0.435897435897436,0.8333333333333334,0.0,0.35071090047393333,0.2807017543859652,0.5600475624256837,0.28662420382165604,0.5170068027210889,0.3486238532110092,0.2635135135135137,0.3333333333333335,1.0,0.5,0.5747126436781607,0.45098039215686275,0.4736842105263157,0.34351145038167924,0.5799999999999995,0.6399999999999999,0.584905660377359,0.0,Cleveland Cavaliers,FR,82,0.5121951219512195
734,0.08823529411764264,0.12371134020618582,0.6507936507936499,0.6224489795918365,0.9710144927536232,0.46341463414634126,0.6019417475728154,0.04166666666666787,0.2790697674418607,1.0,0.7868852459016399,0.11392405063291124,0.13888888888888887,0.8636363636363633,0.20512820512820448,0.584269662921348,0.6266666666666666,1.0,0.0,0.734693877551021,0.04807692307692305,0.338582677165354,0.737226277372263,1.0,0.8421052631578945,0.8863636363636364,0.5945945945945945,0.35576923076923095,0.596330275229358,0.0,0.17142857142857132,1.0,0.14666666666666683,Orlando Magic,CF,82,0.7195121951219512
733,0.35294117647058726,0.4123711340206184,0.5238095238095238,0.2653061224489797,0.5217391304347826,0.7682926829268291,0.6504854368932038,0.8854166666666677,0.6976744186046511,0.7377049180327871,0.8360655737704918,0.15189873417721514,0.6388888888888887,1.0,0.5641025641025641,0.5112359550561796,0.0,0.7659449970743125,0.4725274725274725,0.523809523809524,0.1730769230769227,0.42519685039370003,0.6861313868613136,0.18316831683168308,0.5000000000000008,0.4090909090909091,0.6756756756756758,0.7403846153846155,0.7981651376146791,0.12244897959183575,0.6857142857142858,0.5730337078651675,0.46666666666666684,Oklahoma City Thunder,FR,82,0.6097560975609756
361,0.0,1.0,0.27272727272727293,0.48387096774193544,0.3181818181818184,0.1573033707865167,0.22764227642276427,0.4999999999999994,0.6842105263157896,0.0,0.13513513513513517,0.47222222222222254,1.0,0.23404255319148942,1.0,0.44186046511627947,0.0,0.4692622950819672,0.8453038674033149,0.40236686390532517,0.4846153846153855,0.9538461538461542,0.14772727272727287,0.5096774193548387,0.3564356435643568,0.39361702127659504,0.5,0.5714285714285708,0.08571428571428599,0.9436619718309859,1.0,0.3513513513513512,1.0,Boston Celtics,NP,82,0.43902439024390244
764,0.40540540540540665,0.23762376237623797,0.5535714285714292,0.6172839506172837,0.8548387096774194,0.23809523809523803,0.5505617977528091,0.0,0.5000000000000001,1.0,0.7931034482758627,0.23999999999999985,0.2894736842105264,0.3333333333333335,0.27027027027027034,0.46794871794871795,0.541666666666667,0.8785670916818458,0.17123287671232876,0.5887850467289729,0.13492063492063505,0.38372093023255804,0.6904761904761898,1.0,0.682539682539682,0.8999999999999999,0.7142857142857145,0.5681818181818183,0.3793103448275861,0.19047619047619047,0.38461538461538475,1.0,0.40425531914893564,Orlando Magic,FR,82,0.6341463414634146
359,0.6249999999999986,0.6277372262773727,0.7073170731707313,0.11009174311926617,0.7816091954022987,0.27272727272727293,0.340909090909091,0.17441860465116302,0.26865671641791056,0.660377358490566,0.4999999999999996,0.5641025641025639,0.5306122448979591,0.4000000000000001,0.5000000000000003,0.7628205128205134,0.15517241379310318,0.5634807417974322,0.6339869281045752,0.4468085106382974,0.3675213675213684,0.7364341085271323,0.2377049180327871,0.0324675324675325,0.5000000000000007,0.662162162162162,0.46666666666666656,0.3333333333333332,0.17592592592592585,0.3684210526315789,0.593220338983051,0.6666666666666662,0.3600000000000001,Washington Bullets,FR,82,0.5365853658536586
322,1.0,0.4742857142857149,0.7794117647058821,0.07407407407407413,0.7407407407407407,1.0,1.0,0.9478260869565207,0.3098591549295776,0.84375,0.6315789473684208,0.7384615384615381,0.3043478260869564,0.15384615384615388,0.2068965517241378,0.9415584415584413,0.5535714285714284,0.464478417266187,0.393939393939394,0.721590909090909,0.7321428571428572,0.7841726618705037,0.8455284552845527,0.22085889570552145,0.7012987012987021,0.6309523809523807,0.0975609756097562,0.37719298245614047,0.9215686274509809,0.7,0.12820512820512825,0.7619047619047621,0.20618556701030946,Phoenix Suns,FR,82,0.5
62,0.28571428571428376,0.0,0.6935483870967739,0.24736842105263163,0.6764705882352949,0.6891891891891891,0.7922077922077928,0.3571428571428575,0.0,0.4788732394366194,0.4264705882352941,0.7619047619047619,0.6562500000000001,0.19607843137254893,1.0,0.6075268817204301,0.30232558139534893,0.24112607099143205,0.4352941176470588,0.3478260869565216,0.4693877551020411,0.7956989247311821,0.8613861386138618,0.16666666666666674,0.6714285714285725,0.6060606060606057,1.0,0.26829268292682934,0.7261904761904759,0.4999999999999995,0.5121951219512193,0.5584415584415579,0.6842105263157892,Phoenix Suns,NP,82,0.3902439024390244
558,0.17647058823529363,0.24806201550387608,0.5833333333333334,0.5057471264367813,0.5087719298245619,0.30434782608695643,0.5930232558139534,0.0,0.5714285714285714,1.0,0.9206349206349207,0.22666666666666657,0.4666666666666666,0.84375,0.19696969696969704,0.30808080808080784,0.5,1.0,0.6686746987951807,0.3612903225806457,0.0,0.42253521126760596,0.6599999999999998,0.34269662921348315,0.36764705882353,0.4426229508196716,0.5660377358490567,0.553398058252427,0.2999999999999995,0.0,0.7352941176470591,1.0,0.2180451127819547,San Antonio Spurs,SF,82,0.6951219512195121
599,0.8571428571428557,0.5275590551181103,0.6086956521739137,0.0,0.5238095238095247,0.7647058823529411,0.7555555555555555,0.47008547008547097,0.4166666666666667,0.557377049180328,0.6666666666666657,0.6321839080459768,0.6052631578947368,0.8214285714285714,0.5384615384615383,0.5867346938775507,0.6619718309859153,0.594960049170252,0.5816326530612246,0.41121495327102847,0.3783783783783787,0.8000000000000009,0.6682464454976303,0.19512195121951223,0.44067796610169574,0.3287671232876712,0.4716981132075471,0.45631067961165056,0.6715328467153285,0.4931506849315065,0.5813953488372092,0.46341463414634093,0.32142857142857123,Denver Nuggets,NP,82,0.5365853658536586
257,0.37499999999999406,0.23423423423423384,0.7166666666666655,0.5903614457831322,0.9242424242424242,0.3291139240506327,0.3368421052631582,0.6528925619834708,0.0,1.0,0.4722222222222228,0.7272727272727272,0.31666666666666654,0.47916666666666663,0.30303030303030315,0.4580152671755722,0.7173913043478266,0.7318718381112985,0.38,0.4867256637168143,0.2285714285714288,0.5157894736842111,0.4098360655737704,1.0,0.9464285714285733,0.8923076923076922,0.6410256410256413,0.0,0.4193548387096774,0.09333333333333266,0.24615384615384636,0.792682926829268,0.14018691588785062,Houston Rockets,WF,82,0.7073170731707317
936,0.0,0.8494623655913988,0.2500000000000002,0.2968750000000003,0.23809523809523808,0.476923076923077,0.5125000000000002,0.4403669724770647,0.8139534883720932,0.3181818181818185,0.6124999999999998,0.20168067226890746,0.5333333333333332,0.06451612903225798,0.4999999999999998,0.37222222222222157,0.18333333333333357,0.0,1.0,0.22580645161290316,1.0,0.7113402061855674,0.4361702127659575,0.2159624413145539,0.210526315789474,0.18421052631578916,0.6666666666666666,0.7040816326530612,0.5,1.0,0.5999999999999999,0.23943661971830998,0.49,Los Angeles Lakers,NP,82,0.3170731707317073
22,0.6774193548387091,0.0833333333333335,0.28358208955223824,0.5472972972972973,0.34285714285714286,0.13333333333333333,0.1388888888888889,0.4745762711864402,0.057692307692307834,0.5777777777777781,0.16666666666666685,0.5499999999999998,0.0,0.0,0.24528301886792464,0.054054054054054175,0.4500000000000002,0.19505962521294717,0.9603960396039604,0.24742268041237164,0.4408602150537638,0.13815789473684265,0.31250000000000017,0.8928571428571426,0.37096774193548454,0.3088235294117647,0.666666666666667,0.20833333333333331,0.3483146067415734,0.5238095238095247,0.16326530612244874,0.8513513513513521,0.20895522388059687,Washington Bullets,FR,82,0.4268292682926829
342,1.0,0.6496350364963507,0.292682926829268,0.32110091743119246,0.34482758620689613,0.4545454545454546,0.47727272727272735,0.45348837209302256,0.4179104477611942,0.24528301886792464,0.3750000000000003,0.16666666666666674,0.5714285714285715,0.5428571428571429,0.8518518518518517,0.6217948717948723,0.08620689655172413,0.37470280551592966,0.33333333333333337,0.3404255319148932,0.5982905982905982,0.6511627906976742,0.3524590163934425,0.35714285714285726,0.30487804878048824,0.3513513513513516,0.4888888888888887,0.39784946236559143,0.33333333333333315,0.47368421052631576,0.6271186440677966,0.4301075268817199,0.7899999999999998,Los Angeles Clippers,FR,82,0.43902439024390244
967,0.0,0.0,0.1323529411764707,0.3157894736842115,0.0975609756097561,0.5443037974683547,0.4271844660194177,0.7128712871287123,0.31818181818181823,0.0,0.09210526315789509,0.2040816326530612,0.4482758620689655,0.32499999999999996,1.0,0.03401360544217687,0.3333333333333333,0.17703081232492993,0.830188679245283,0.08928571428571426,0.7977528089887642,0.0,0.5169491525423731,0.23236514522821575,0.13513513513513534,0.06756756756756767,0.8125000000000001,0.4536082474226803,0.6444444444444444,0.7399999999999997,0.7567567567567571,0.17647058823529493,1.0,Memphis Grizzlies,NP,82,0.2682926829268293
377,0.42857142857143293,0.36633663366336683,0.44155844155844187,0.5080645161290323,0.47727272727272757,0.1235955056179777,0.07317073170731725,0.9893617021276596,0.2105263157894739,0.6575342465753422,0.4189189189189192,0.4305555555555558,0.24561403508771934,0.0,0.5555555555555556,0.19186046511627888,0.7777777777777777,0.7295081967213114,0.6353591160220994,0.4260355029585799,0.09230769230769252,0.16923076923077054,0.14772727272727287,0.4967741935483872,0.5247524752475253,0.5212765957446809,0.5263157894736841,0.2087912087912086,0.1714285714285716,0.253521126760563,0.3676470588235294,1.0,0.5906040268456376,New York Knicks,SF,82,0.524390243902439
747,0.16216216216216112,0.524752475247524,0.0714285714285715,0.32098765432098786,0.11290322580645251,0.38095238095238076,0.5168539325842697,0.40458015267175557,0.4814814814814816,0.49090909090909046,0.2931034482758615,0.43999999999999984,0.26315789473684204,0.09523809523809534,0.29729729729729776,0.23076923076923048,0.4027777777777781,0.0,0.6369863013698631,0.05607476635514097,0.9126984126984121,0.5930232558139532,0.5634920634920632,0.45833333333333326,0.11111111111111131,0.08333333333333341,0.3928571428571429,0.3522727272727271,0.4310344827586209,0.9682539682539683,0.23076923076923048,0.5263157894736836,0.3191489361702127,Cleveland Cavaliers,NP,82,0.23170731707317074
473,0.24489795918367085,0.09243697478991664,1.0,0.7719298245614034,0.8656716417910445,1.0,0.9054054054054055,0.6106194690265493,0.30000000000000004,0.2727272727272727,0.25757575757575796,1.0,0.5675675675675675,0.5757575757575756,1.0,0.6737588652482266,1.0,0.8185053380782918,0.625,0.8965517241379307,0.4489795918367354,0.3874999999999993,0.9090909090909091,0.22516556291390735,1.0,0.9714285714285722,0.8333333333333334,0.6630434782608696,1.0,0.48333333333333284,0.8372093023255812,0.7291666666666671,1.0,Utah Jazz,FR,82,0.6463414634146342
421,0.5,0.0,0.0,0.15999999999999936,0.0,0.22666666666666704,0.4456521739130435,0.12068965517241487,0.4590163934426228,0.019230769230769506,0.06153846153846132,0.23595505617977547,0.5000000000000002,0.3333333333333334,0.4411764705882352,0.0,0.2465753424657535,0.1056302939711011,0.496,0.0,0.5378151260504198,0.019801980198020094,0.6923076923076923,0.483221476510067,0.08823529411764706,0.0,1.0,0.6582278481012656,0.44444444444444436,0.640625,0.653061224489796,0.4935064935064948,0.44067796610169485,Chicago Bulls,NP,82,0.2073170731707317
771,0.5675675675675678,0.4554455445544559,0.6250000000000007,0.3703703703703706,0.6290322580645161,0.4404761904761903,0.4943820224719102,0.6030534351145032,0.5925925925925927,0.23636363636363633,0.1551724137931033,0.9199999999999996,0.5526315789473685,0.9047619047619051,1.0,0.48076923076923095,0.4305555555555558,0.43594414086217365,0.8082191780821919,0.6074766355140185,0.777777777777777,0.36046511627906935,0.5714285714285712,0.28645833333333337,0.5238095238095247,0.5166666666666663,0.4285714285714285,0.6704545454545455,0.5000000000000002,0.6666666666666666,0.512820512820513,0.3157894736842109,1.0,Utah Jazz,NP,82,0.47560975609756095
617,0.42857142857143293,0.3622047244094483,0.45652173913043415,0.35135135135135187,0.4603174603174603,0.7411764705882353,0.6296296296296297,0.8119658119658125,0.2500000000000001,0.5409836065573771,0.5185185185185182,0.5057471264367817,0.31578947368421056,0.10714285714285725,0.2435897435897434,0.5153061224489798,0.6338028169014083,0.6754763368162261,0.5204081632653061,0.523364485981309,0.36486486486486497,0.5894736842105273,0.6066350710900471,0.5365853658536586,0.5932203389830519,0.3835616438356172,0.509433962264151,0.3203883495145629,0.7007299270072994,0.42465753424657493,0.34883720930232553,0.4878048780487803,0.16964285714285707,Sacramento Kings,FR,82,0.5365853658536586
192,0.19565217391303877,0.0,0.7222222222222228,0.704918032786885,0.71875,0.6904761904761907,0.6210526315789474,0.7131147540983604,0.0,0.6197183098591549,0.13000000000000042,0.9137931034482759,0.41999999999999993,0.5,0.3793103448275859,0.3146551724137929,0.7121212121212118,0.7116441779110445,0.375,0.5238095238095236,0.15789473684210492,0.1559633027522932,1.0,0.31958762886597947,0.8970588235294101,0.7272727272727271,0.6888888888888888,0.0,1.0,0.16393442622950818,0.4255319148936171,0.7391304347826093,0.4153846153846154,Utah Jazz,SF,82,0.6585365853658537
83,0.3333333333333263,0.19718309859154906,0.33846153846153787,0.7999999999999996,0.30434782608695676,0.04285714285714296,0.2659574468085106,0.29729729729729687,0.39622641509433965,0.048387096774193124,0.0,0.2891566265060239,0.5749999999999998,0.21739130434782605,0.4871794871794872,0.0,0.3749999999999996,0.24891461649782923,1.0,0.24999999999999975,0.8604651162790693,0.25961538461538475,0.3703703703703704,0.45454545454545453,0.2898550724637681,0.3466666666666662,0.6956521739130437,0.255813953488372,0.21176470588235316,0.5606060606060611,0.6499999999999999,0.0,0.4782608695652175,New York Knicks,NP,82,0.2926829268292683
360,0.6428571428571443,0.2970297029702972,0.5454545454545459,0.48387096774193544,0.5568181818181815,0.5955056179775282,0.5691056910569106,0.8191489361702113,0.4912280701754388,0.6301369863013697,0.6081081081081082,0.05555555555555586,0.29824561403508776,0.5531914893617023,0.09722222222222213,0.44186046511627947,0.6790123456790123,0.7832991803278688,0.6685082872928176,0.7337278106508877,0.40000000000000024,0.09230769230769362,0.6079545454545454,0.3806451612903226,0.6435643564356431,0.574468085106383,0.368421052631579,0.6923076923076918,0.578571428571429,0.4366197183098583,0.11764705882352951,0.5585585585585581,0.0,Atlanta Hawks,FR,82,0.6097560975609756
98,0.4444444444444421,0.21768707482993135,0.6410256410256411,0.44252873563218376,0.5529411764705879,0.7878787878787882,0.8461538461538463,0.4835164835164835,0.6078431372549021,0.8139534883720929,0.6769230769230778,0.3250000000000002,0.03333333333333351,0.3170731707317073,0.3703703703703703,0.5810055865921789,0.538461538461538,0.9526445264452644,0.611111111111111,0.7277777777777774,0.22448979591836737,0.2799999999999997,0.7539682539682546,0.12048192771084337,0.5744680851063825,0.5217391304347829,0.5813953488372092,0.5769230769230773,0.7173913043478257,0.3018867924528302,0.3617021276595744,0.6612903225806455,0.3307086614173227,Detroit Pistons,LF,82,0.6585365853658537
946,0.5555555555555579,0.9677419354838712,0.2500000000000002,0.07812500000000007,0.21428571428571427,1.0,0.9750000000000001,0.6422018348623849,0.9302325581395351,0.5454545454545456,0.7999999999999998,0.0924369747899161,0.5333333333333332,0.3870967741935485,1.0,0.5444444444444443,0.16666666666666666,0.0675310642895732,0.9210526315789473,0.27419354838709625,0.9157894736842108,0.8969072164948454,0.8404255319148934,0.028169014084507064,0.22368421052631465,0.07894736842105207,0.6428571428571429,0.806122448979592,0.9736842105263158,0.6964285714285714,0.6285714285714283,0.3239436619718322,1.0,Phoenix Suns,NP,82,0.2926829268292683
334,0.0,0.8467153284671537,0.6219512195121946,0.4954128440366972,0.6896551724137929,0.23376623376623387,0.15909090909090898,0.6395348837209298,0.6865671641791045,0.7547169811320754,0.8749999999999999,0.9102564102564104,0.5306122448979591,0.14285714285714285,0.055555555555555663,1.0,0.9827586206896549,1.0,0.46405228758169936,1.0,0.15384615384615477,0.5503875968992248,0.0,0.3766233766233768,0.5853658536585373,0.7432432432432431,0.0,0.9462365591397849,0.07407407407407389,0.10526315789473757,0.5084745762711865,0.5591397849462362,0.06000000000000007,Chicago Bulls,WF,82,0.8414634146341463
303,0.7941176470588188,0.6628571428571434,0.5294117647058828,0.5555555555555552,0.49382716049382713,0.4999999999999997,0.741176470588235,0.4521739130434787,0.38028169014084523,0.7031250000000001,0.5964912280701753,0.3538461538461534,0.39130434782608686,0.4102564102564103,0.758620689655172,0.8961038961038956,0.26785714285714296,0.2967625899280575,0.47474747474747475,0.5000000000000004,0.7232142857142863,1.0,0.5121951219512191,0.6012269938650306,0.48051948051948085,0.583333333333333,0.24390243902439027,0.28947368421052644,0.4215686274509803,0.7,0.38461538461538475,0.5952380952380948,0.5463917525773198,Boston Celtics,NP,82,0.4024390243902439
125,0.7142857142857162,0.22751322751322747,0.6938775510204093,0.6909090909090907,0.75,0.4642857142857142,0.3132530120481926,0.7398373983739844,0.1304347826086956,0.7358490566037738,0.4029850746268653,0.4062500000000001,0.09433962264150945,0.41304347826086946,0.9130434782608694,0.43750000000000044,0.11538461538461499,0.3729529846804015,1.0,0.5625,0.8962264150943401,0.30833333333333357,0.36690647482014366,0.47899159663865554,0.7500000000000011,0.7288135593220338,0.7627118644067798,0.22727272727272735,0.4464285714285714,0.4696969696969692,0.0,0.3787878787878791,0.8256880733944958,Indiana Pacers,NP,82,0.34146341463414637
