,MP,FGA,FG%,3P%,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Age,MOV,SOS,ORtg,DRtg,Pace,FTr,3PAr,TS%,OeFG%,OTOV%,ORB%,OFT/FGA,DeFG%,DTOV%,DRB%,DFT/FGA,Team,Result,G,WIN_PCT
43,-1.8598101183413267,-1.4571575283372133,-0.9952602228578488,-0.6786262127908167,-1.0168727926749952,-0.33828704760886874,-0.5454423089157409,0.30534537962565494,-1.4132919457898507,-0.7864666758870382,-1.6184502582512814,0.15977184678818024,-0.6244574438986361,-0.8945250267474002,-0.4470463856667323,-1.962769044091612,-0.04155763806051154,-1.308897789382464,0.0076399193050301,-1.5283776614769926,0.13699168478418555,-1.1991957213871025,0.13022505865986833,-0.7491147903067149,-0.8624650335078805,-1.1073828183427106,0.8410760893099727,-1.1930701189442783,0.182466848813887,0.12288480744136666,-0.2744321624388535,0.12348262053506834,-0.4793292747313914,Seattle SuperSonics,NP,82,0.3780487804878049
312,-0.8064301412712003,-1.3929320233842308,1.0057690794709948,0.34131479983106816,0.6744760428703785,1.461381060273567,1.4110879813299069,0.5824523955306771,-0.19408057833055398,-0.610007972323746,-0.5302720625423621,0.39343794515626584,-0.9156540917094845,-1.144742308506569,1.1103768624139643,-0.04420577296280535,1.2815314043080512,0.6127945208737341,-0.595644478020431,0.8250170757327042,-0.13885839220494178,-0.972929583601979,1.937650724376874,-1.0579372957822208,0.943854467134726,0.4991469139537868,0.7374241151362584,0.8803871959110091,1.9303895625008298,-0.45907054113398166,-0.014387432106783614,-0.04028603108800089,0.9532681068609545,Indiana Pacers,FR,82,0.6341463414634146
768,0.23273259329008994,1.4841387438813953,-0.7094946659868648,-1.0836135535571312,-0.7455421115041084,-0.5104264543828941,-0.0816316448206804,-1.0823907857756556,1.8547765575484751,0.21265327842293888,1.515786715848209,-0.7965289070583481,0.10266773268582514,-0.11458379706143634,1.1012639626884404,-0.03795506771613721,-0.9381035820022613,-1.1310004593069003,1.436978626814926,-1.18030766740654,0.5161025779212155,1.3438877334398394,-0.585905014202824,-0.9187475096791715,-1.263369151295366,-1.0423843107474777,1.277518257701863,1.589318419496766,-0.9101015194487665,0.9066637943002324,0.07476246984218846,0.4400316477531469,0.19496419591272346,Sacramento Kings,NP,82,0.2926829268292683
423,-1.497988292553914,1.2149013377064717,0.30488028034535963,1.7153047664140197,0.0,-1.0525137628564236,-1.7148686096065757,1.7033349025869158,-0.8040055083984459,-0.5191977535903347,-0.9996872198279328,-0.12073798978155746,-0.7473309617928487,-0.05992951835570823,-0.941233624406141,0.9922460812980192,-0.8441356232273985,-0.11936539096575076,0.9283456603874414,0.7936936496089759,0.9689537903675617,0.7483326719729835,-1.929530212882767,0.5563126218399458,0.5503255180632113,0.7389053058095472,-1.3768037449525645,-1.616820425127267,-1.331176536980327,0.5913928661955504,-0.01214507803293649,-2.6926612989755903,-0.7626940056273619,Dallas Mavericks,NP,82,0.4878048780487805
499,-0.9501717934969339,1.6971175898671549,1.7151684595958852,0.684424412199342,1.4230068632617896,0.9738634007161286,1.02253593230877,-0.06425932645114357,0.12159223057627089,2.433925774135761,1.7969865819802655,1.3014355223745115,1.4043917793218066,-0.69729237011634,-1.6231662781985867,2.1753544470557227,-0.2553454723880947,1.8122709809687374,-0.005649066059023235,1.3096082367017667,-1.208310669287624,2.620934568531428,0.4467147719636637,-0.3648785147507949,1.1679964248779282,1.1860064737389948,-1.2354352185641704,-0.3443184573434806,0.41091274786641285,-0.7673047771769687,-0.016906162986458174,0.36827314308150016,-1.589169871241218,Sacramento Kings,CF,82,0.7439024390243902
599,1.2880518784445456,0.8434424515580735,0.5841363935438529,-1.6129564964311112,0.6241435531417002,0.7123267446756055,0.729023103649313,-0.0649109913221441,-0.17618934514963683,0.3277306934167225,0.2448966226649449,1.4239769165849652,1.7472699055127339,0.9983392940494084,-0.03665743714568486,0.8103631589501111,0.5427742492515575,0.059672324969023374,0.6102925876319487,-0.2436873479385638,-0.2917085818305916,1.4543884254623913,0.3481892246374561,-0.9204024215161523,-0.03920974124779193,-0.11442109041802273,-0.0381074568477226,-0.20563771330351296,0.33810589274156183,0.16494833304828763,1.1560583865856906,-0.33806416542215684,-0.8102699554780378,Denver Nuggets,NP,82,0.5365853658536586
956,-0.2200941293424391,0.41017272294882773,-0.6824150331074295,0.6440376162195273,-1.0758145040508986,2.0580907060098546,2.3225471868205623,-0.8545888469774613,0.40862136339200866,1.1499030542147681,1.1455938867466768,-0.8382197386118597,-1.3571216512881052,-0.3772440172199814,-1.89672384326819,0.49023986893561006,0.09203355852119792,0.058315545135871116,-0.75576327572854,0.24573614884161252,0.19858151763861687,0.6350646106846933,2.1839130053848477,-0.48466155052655074,-0.40674854745917444,-0.78410268187146,-1.9190197593879428,-0.06373606972094316,1.873609200034083,0.7504402828961544,-0.7148492996898927,2.1170751586331225,-1.4142569634787387,Charlotte Hornets,NP,82,0.43902439024390244
300,-0.8461725040999185,-1.2171766372937556,2.4189447684300958,0.7774033063048389,1.8200494626589132,2.041357841555029,1.4620295049718979,1.7235875762803972,-1.3460436619593994,0.5400513243882447,-0.5679411269603308,1.8981724121803913,0.9786951738547733,-0.3777244193343241,0.8403459565871964,0.9940657342140409,1.4717738924070818,1.5865401569654543,-0.6755588658027248,1.6816679621338866,-0.9187302830356984,-0.12378851608759966,1.8996241959226063,-1.8276043500649555,2.1197740814500756,1.6529902034903572,0.23553920104677306,-0.780611434014103,2.278879039180751,-0.24516738368991078,0.850879747644264,1.5909510115031693,1.4946112716487834,Utah Jazz,FR,82,0.7317073170731707
451,-0.18315179139100246,-0.30274565795262764,-0.056996247298454886,-0.7497719889229377,-0.3854176823085984,0.3171166606227863,0.010081486281939514,0.5755918605744968,0.31304353324112555,-0.517713572455328,-0.19165313334832018,-0.5108929794785119,-0.019629547149545616,0.048244387682709035,0.5282130825359118,-0.7062849812781838,-0.41443385025431667,-0.943068841690394,-0.45298809273235363,-0.818266893429258,0.6346635686513625,-0.025976851036380522,0.09617628648954867,-1.993418578460011,-0.5220735231636688,-0.782218943497867,1.4197198583769608,0.6631728497318123,0.3969812168545775,0.2703329481699825,-0.018513965113483143,-0.4784341197253918,0.5814072236255744,Cleveland Cavaliers,NP,82,0.36585365853658536
161,1.2462608351766085,1.3664630998503815,-0.20415409145638252,0.4041043903391967,-0.2452378262586856,1.176463451906252,1.6329519028560728,-0.6786461738742037,1.703938355246835,0.9986238483125296,1.927228533484923,0.24153377955303096,0.4988932876353017,-0.682055348938724,1.1495049830900337,1.4063044912605458,-0.2627252445113508,1.2784183064995802,0.3479807783647578,0.5888845306580681,-1.3898408698176272,1.1517417596488793,0.9556931064600355,-0.036272267449995545,-0.08159498870778906,-0.16093582777939036,-0.43233306673383154,1.5330635013001812,0.5966349315800155,-0.7740890393100581,1.0759178384618482,1.3879679930809774,0.5498497378638252,Portland Trail Blazers,LF,82,0.7195121951219512
868,-0.822448694112702,-0.5735242254847855,0.5812816679075129,0.9735968812627476,0.9726326788831707,0.3328459025132748,0.3366749864893084,0.012308570338634753,0.22602396514797643,-0.34524307627408984,-0.17117506239210054,0.04125869816643927,-0.3279538444271016,-0.9874004214056072,-1.2631161455003437,0.7211193079659977,0.08235266441114329,0.9222773634176297,-0.8875675724893122,1.4411988561200955,0.23858093239828654,-0.8670285409514422,0.4471538504853935,1.3546646239855464,1.2024487167142066,1.177016353573379,0.0866100070802172,0.8788887813109084,0.4761126370044796,0.4189979720101589,-0.5835374404950514,-0.07921912764633429,-1.5946088032533092,Cleveland Cavaliers,LF,82,0.6463414634146342
217,-0.8436615044747022,-0.32432727069035655,0.20439429812572965,-1.2108181361816948,0.04470255813801697,-0.07365741474323823,0.32244843445073873,-0.9233696908307738,0.4841043830445015,1.227757656799582,1.3467452346921363,0.0059344397541332885,0.2539287048692705,1.55045790300046,-0.19132662819950608,-0.26906455816966934,0.08472497708554687,0.6611051085469376,-1.7641460573096157,-0.1773440613352341,-1.634746855147505,-0.16254092208914267,0.39515146574047083,-1.1434461172530257,-0.16971153871314443,-0.11008250812264048,0.3848539738799293,0.5564480148546497,0.03564707579847131,-1.3088831959036982,-0.054859339791579254,1.3225821021643027,-0.3040636729219727,San Antonio Spurs,FR,82,0.573170731707317
593,0.4600185280159203,0.07349498540547773,0.02143619792821233,0.5129066683211891,-0.42778378361397956,0.30528289057525876,0.2293411872640186,0.14007108653725334,1.7814700454018866,-1.6260484404137545,-0.4897932453298846,-0.41341265320208614,0.0351210031258849,0.1174516816528714,1.3685443201055985,0.04602468245558797,-2.4120971462878216,-1.2349576819676147,0.3242179371794728,0.06376865179700718,1.5752263418851924,-0.05610400454305756,0.16354342369335106,-0.5359591496297985,-0.11272800608740996,-0.24155563532693533,0.9145789643453626,1.698926342796152,0.2294289986460597,1.2406983311892965,0.4506668286689966,-1.5570455311270335,0.9959045582810561,Atlanta Hawks,NP,82,0.3170731707317073
507,1.4656927419177799,0.4543286550670428,0.19399572214023014,0.13870972232936893,-0.04560853905146718,-0.45046944394778415,0.07355716956961147,-1.2958387949732206,-0.0515339824699028,0.6375825935871497,0.4133023146525441,0.101563775620992,-0.6799504617290858,0.5954212501644133,2.2904649365744163,-0.02064632662099255,-1.0752416978946568,-1.1993402972996003,-0.34403417957498894,-0.906883155105318,0.6832303246627458,1.216439452272989,-0.09121898278784518,-0.710141738085081,-0.41988432161591344,-0.15899189399338717,1.0866059940550477,-0.31447773727343153,-0.5061465303833959,-0.33140777865231286,-0.6443505426262399,-1.3363572984223107,1.4552963908970502,Chicago Bulls,NP,82,0.36585365853658536
422,1.0878248314974892,0.0011014518020868013,-0.49889500420150307,0.9049978993840483,-0.9864701020709601,0.735937357622265,0.714274758353002,-0.028757602251471278,-0.09982618728436994,0.005166146801895069,-0.0682517378998983,0.6795823996276289,0.7789083263756479,-0.7755584728385871,2.1039339839666695,-0.12032509597462625,-0.3329537260989736,-0.7336886659724038,-0.4303949951326754,-1.1373769620242282,-0.013766556584460323,1.0790244432067553,0.5936168862693005,-0.8077840183789794,-0.420590985287858,-0.6558331116652932,1.1449210089605546,-0.37791534327161813,0.5736319945540234,-0.25108258529706823,0.7803212636161937,0.06335673644649126,1.5266024921554044,Cleveland Cavaliers,NP,82,0.3902439024390244
928,1.219499687240441,-0.23174729448784218,0.9370833639647224,1.4881955412094823,1.2764271506425935,-0.21435624773801826,0.1022225978476125,-0.8571398967607948,-0.6767931937015075,0.8688030021645313,0.10486258345142858,0.03308921583897518,-1.6902284317792993,-1.0439294208612826,-1.0965914431469324,1.1407392502460558,1.6241879713957852,0.7369979609643629,-0.872181120577589,1.4397174247844255,0.6221341161065084,-0.08434421015592078,0.1872700278873843,1.7231020703607756,1.5143379026201114,1.7688147944953556,-0.1417176073889929,-0.53248772657603,-0.1595259162039721,0.18179243406176063,-1.5206893356428917,-0.6013302866426664,-1.4809358359823683,Cleveland Cavaliers,LF,82,0.6219512195121951
569,-0.9413564803109982,0.13960491300501332,0.7814573116038107,-0.738103262694215,0.5363893009594842,1.1441152570308908,1.0675622943160679,0.21916863757964855,-0.21625365099683003,0.2685603421862373,0.10682037632982504,1.6556207316699245,1.8056366585243124,1.2083065551843633,0.176137625909637,0.5269147462239073,-0.1420703854177089,0.4882460558015278,0.49020737279977644,-0.019513003694104088,-0.6810514007172076,1.0477366563473003,0.8884928491015753,-1.0726780482838405,0.33377730788405546,0.04313456747610618,0.1747914294992193,-0.13941643908316645,0.9684892104986178,-0.02356524578573249,1.2770111136390372,0.23602125761144221,0.022631333943297895,Denver Nuggets,FR,82,0.5975609756097561
460,0.3569907798300939,-1.442086187499569,-0.8503840096930226,-0.287146719161976,-0.3854176823085984,-0.9298505472498547,-0.9644621876389934,0.3629528292794601,-1.5472561520032695,-0.5939252151010375,-1.502488243513751,-0.983740737080965,-0.13348092061691322,-1.9867916018424854,-0.8306576701169591,-1.5991710144132247,1.712748743971371,0.5092280319447196,-1.117640264509289,-0.5782695239278831,-1.5187835673942103,-2.0850752431874775,-0.34600005505387366,1.4716646648171312,-0.17535293907787056,-0.22622998856066034,-0.4719609258928846,-1.7297503822498024,-0.21160672792689192,-0.8311062538779465,1.055296011468388,0.6658619192054311,-0.600587668116312,Miami Heat,FR,82,0.6097560975609756
586,-1.2386269477776441,-0.7825559802390867,0.24096810473085886,0.49518320155435375,0.05604067323457672,-1.5890489680984534,-1.1738204386959006,-1.0621249359629232,-0.21625365099683003,-0.4220233948640833,-0.5639122192295519,-0.18161145781073065,-0.46560442138048197,1.8498852570521662,-1.1938216867208737,-0.9785559572729586,0.10864205943706436,-0.9665838019406916,1.3626103243925989,-0.8390591588466962,0.5097439931748501,-0.45872408011061244,-0.7730123461679552,-0.29556763559523686,-0.32185668974534704,0.09939704679277266,1.6430394372926496,0.4309235389843277,-1.1970767260200332,-0.21637180221447783,-0.9146555573661777,-2.292777931082475,-1.3675791797164731,Portland Trail Blazers,NP,82,0.32926829268292684
715,0.9117477547743537,-1.9254845416319728,-0.551880800833607,-0.3473849421928206,-0.5885311258938118,0.8114337184923813,0.9481352718428737,-0.3412933315493326,-0.44115161487562804,-0.27080128015453503,-0.6077643264784436,-0.6083642560169497,0.5776701144517715,0.8145101572271416,-1.1526806421775784,-1.2648128135507235,0.46020869100612316,0.3103080674753814,-0.7089725311858889,-0.9232354012490389,-1.4942111083384124,-0.9320946693979654,1.4370678052116805,-0.25531331053415657,-0.263603723326444,-0.5553554116864645,2.089960105822092,0.10249803941014234,1.3340865294055702,-0.5915659249354701,1.497962337513678,0.25105421883804846,-1.517025262342746,Charlotte Bobcats,FR,82,0.5365853658536586
745,-0.3743959109448735,-1.3773112764554953,-0.5637080907840823,-1.4912424765253294,-0.4489073191284696,-0.11489303954744268,0.016326328964132948,-0.2696741548178297,-0.5058481520586748,-0.45188821664874457,-0.7729508418563706,-0.2865561311978201,-1.1806789258869737,0.7038718962345238,-0.6149915635792568,-1.5479066746841803,0.1604191998963009,-0.84720907010437,-0.21492510982027946,-1.2117266825105277,0.16686023195949132,-1.0682184547855245,0.4858724508023412,-0.7767951047502013,-0.7587690464880439,-0.9298967951991856,0.8877669248436669,-0.2804679563817818,0.3328942763446814,0.11205957008204623,-0.5660587002337258,0.8894256709903946,-0.010261273469092431,Charlotte Bobcats,NP,82,0.4146341463414634
191,0.7042334196406682,-0.08097125155029014,0.927627625282365,0.1146495190786495,0.7731876454302562,-0.7705667796447851,-0.7205271829296447,-0.4770652773805044,0.546621658003963,-1.5306632466055132,-0.7299307730655766,0.08733658493269814,1.6476798948899232,-0.6763948977349269,0.44326479076360037,0.05297065197580841,-0.626070701773533,0.23878185597855145,0.277245179983501,0.49400457721949026,0.2384710178998504,-0.3881440530219735,-0.621563036474044,-0.7911446102186287,0.33979929833254285,0.6958269029872832,0.9127762194028103,1.6500222291044218,-0.6653841654681457,1.0130505775209688,1.8270771345993044,-0.7465779935931898,0.9813918890861435,Seattle SuperSonics,FR,82,0.5
760,2.155306190034165,-0.08012060056943597,-1.365534254399386,-0.6759846305889357,-1.398138654730514,-0.6799407750266596,-0.7183584744219699,-0.1588491596872118,0.16861605068622446,-0.45188821664874457,-0.3513412917528977,-0.359409384892182,-2.2073562527452135,-0.2782749357206278,1.1012639626884404,-1.3251269293938124,-0.9381035820022613,-1.321606616233973,-0.10835067519865328,-1.3059837278224997,0.7780343373925097,-0.938998480416304,-0.6216309297029943,-0.4928902948922587,-1.3755025079192154,-1.3798468573923446,-0.021652851825454053,-0.10239306344096671,-0.6100680514986245,0.29542977567085843,-1.740897512039569,0.32768314194383297,0.6054151346763523,New Jersey Nets,NP,82,0.2926829268292683
86,-0.055707728298110125,-0.145262024571053,1.4293547459302394,-0.025762394016588586,1.3813197854652353,2.4385341957527737,2.4222249979387502,0.4931478287797785,-0.25828586933182285,0.052902892730880544,-0.1287655237365701,1.3012860695547408,0.8201751057134067,-0.6947459158215318,0.44493819531127593,1.7981617107452936,0.30276503540974997,0.6425768319139422,-1.203891081620722,0.8496839695561252,0.11366807742107024,1.745424877520461,2.2746911394589193,-0.3785724040259193,1.482359396828166,1.1835732462295507,0.8657400655381949,0.33847097101370643,2.3758565835966636,0.29745439530665335,0.5865020959051893,0.004529614975001442,0.09955426882662326,Portland Trail Blazers,FR,82,0.5975609756097561
750,0.536296845407586,-0.041967933631612934,0.0923314976284389,1.005484676654882,-0.5082342776035974,-1.075474189862111,-0.865295435099189,-0.971565790645046,0.4215401267155627,-2.113241954327953,-1.6763998777923896,-0.2865561311978201,-0.02566693317145543,-1.4241129063349725,-0.7008043398926428,-0.6320343884904499,0.3173510258818103,-0.7624952225812265,-0.4813611963743448,0.13929096696101828,1.3018978563350938,-1.2405117539444752,-0.764534591703685,-0.7767951047502013,-0.47843565492842677,-0.19872794413531034,-1.1909068504000397,0.47635033861667786,-0.9958253674345218,1.7012680185184184,0.3951730548801466,-0.8519761690539513,0.2975769306036293,Detroit Pistons,NP,82,0.36585365853658536
189,-1.5390269676415378,-0.8299553283904638,-1.1595345316029568,1.5574845685006407,-1.4993968010115801,-1.126974540679633,-0.8823087541487753,-1.0840122009588389,-0.8759118134280397,-1.2551438622165214,-1.4351919176179997,-0.23422084141042007,-0.761693413691858,1.0876122503351382,1.022368791599915,-1.6950608632258013,-0.8160022629857278,-1.3166805534335366,1.8397774807643004,-1.601986271840321,0.45797275028493545,-0.7454130109171984,-0.36680475207481544,0.127999300104219,-1.0573450247606433,-1.0311418172402083,0.19990553565433275,-1.435199390412159,-0.6653841654681457,-0.40617593910038463,0.3583759003066936,-1.1331622149332237,1.8656609905297021,Sacramento Kings,NP,82,0.3048780487804878
742,0.18877596684755446,0.002678003534957344,-0.8126118878416065,0.011978791110095985,-1.203136415593046,-0.6031722798478519,-0.6653850449075583,0.12029191193952438,0.8332863836539617,-0.5662208585049326,0.050464185953079645,-1.3080803332249427,-1.454135115688942,0.35919392026786917,0.44982659206929715,-1.0437775645806924,0.576227688738762,-1.0162429768587453,0.27929220925504716,-0.9813614495963036,0.5804999677556004,-0.4540974030400367,-0.5748271220846729,-0.8993468866563555,-1.0066477756559946,-1.0125077322820268,0.6757013875966185,0.5857030823436692,-0.5215448918961698,0.08627003071975292,-0.5694433099022947,-0.7385025561440149,0.4810080100111128,Washington Wizards,NP,82,0.3170731707317073
605,0.04600185280158811,0.5634615547753078,-0.05894954430259284,-0.3981775451440852,0.554015064024651,0.05088048176254222,0.07559290529931324,-0.030747311678914355,0.6068744110709733,0.3277306934167225,0.9061175038602957,0.25008913588768317,0.6936398117362115,-0.4331030760949643,0.2077254771588874,0.588458439967832,-0.9032266464379243,0.6486122279241674,0.13350150354448878,0.7470042067649384,-0.1458542909152958,0.15968062831486368,-0.12661426350452976,0.8661280772498426,0.2548633181106802,0.3305498167631713,-0.6097193095635733,0.6224336154354723,-0.13282731500561404,-0.21156416630106548,-0.3722899889004795,0.4420839086289615,-0.24584041992832098,Los Angeles Lakers,FR,82,0.5487804878048781
148,-1.6980303879281313,0.2108674913443708,0.4145577979573454,0.16028721627979303,0.7225083650544336,2.5016087879184465,2.178110497936308,1.5161768421763058,-1.682639125806253,-0.11554325517665733,-1.2736048912057363,-0.33518973488991566,0.5846902224515637,0.9548774885142125,0.8214221655061971,1.8158446281607652,-0.735630684631777,-0.6332527414015384,1.294129920475961,0.364942526041619,1.6719578224970166,2.1960449223155916,1.9288935219823766,1.0560810176787234,1.1772991227838028,0.5882481980901826,0.3948868955994064,-2.048336092419373,2.265311114724128,0.4045051746770504,-0.22603315934072524,-3.109048304501394,0.09305149410003273,Golden State Warriors,NP,82,0.45121951219512196
927,-0.6097498436202206,0.7550476368797677,-0.9663672190886209,-0.9520754083513981,-1.3259971370753159,0.10717812386901027,-0.3281883404581299,0.9435741720643988,1.6784471203797406,0.6141050536472462,1.6195443444165072,-0.012032442123262245,0.13704554852264564,0.08464292601578045,-1.341184330094206,-0.6515050070407468,0.1929112149933703,0.09959014274903695,-1.0987216713769627,-0.42379991000961137,-0.7285517938615966,-0.4638931558575883,-0.5261396021597978,-1.2539852763358519,-1.229027862996033,-1.4310511653957387,-0.4528050382428745,1.4165702199821602,-0.1595259162039721,-0.5095309067364959,-0.37731389530988896,0.049929951598479454,-1.6918953567775776,Chicago Bulls,FR,82,0.5
320,0.5828653496317273,0.25141246197795775,1.1190401602657902,0.5632459477032858,1.5078512036099703,-0.3907034197132415,0.36647567994583546,-1.835962920140327,-0.4966793294910917,0.3924384621949456,-0.057106222119945656,1.5120360245221196,0.13390988692984412,-0.06434941970894814,-1.430130357310299,1.2135735785072115,0.12014356915387821,1.0515856592771484,-0.6790922551344044,1.3765378212005643,-0.23628323189711828,-0.004009325207151921,0.20615702474474992,1.1791592775906021,1.0493333863906298,1.4906031129030881,-1.4104443774221935,-0.5519397988390211,-0.4649454501813614,-0.45907054113398166,-0.7445496115258852,-0.2836808022446594,-0.7501326694554081,Orlando Magic,CF,82,0.7317073170731707
267,0.7047840333363334,-0.4627318226187152,-0.7326394582204937,0.25337060350393287,-0.5667450334715273,-0.611434885109626,-0.36285165099339206,-0.7328574671120968,-1.281372782111289,0.0407591920084942,-0.7841829165956896,-1.099617263048431,-0.647558432028253,1.14274365394457,-2.2513364277549788,-0.97454733322086,0.005738734169550253,-1.4045622690625355,0.8615166846285186,-1.4164267130650843,1.0066344964969118,0.2698499968758579,-0.194506318892779,0.7298718815990113,-0.6597736340253164,-0.4519018211425573,0.7092415125750455,-1.7566968319282903,-0.44092351481318803,0.9508066195913526,-1.1051764001125925,-0.5481492108299304,-1.770947955538935,Philadelphia 76ers,NP,82,0.3048780487804878
697,2.015547955779671,0.031191110108858822,-0.13943439443651523,-0.48179311366444544,0.22765956263896855,-1.0824893581248074,-0.8473490982763948,-0.6513438706858186,-1.0213357731756845,-0.6429387057598086,-1.2939005925413656,-0.41172939588202895,0.8695397192723487,0.9181017857299637,-0.24757134183691626,-0.389163101230357,-0.6034273149119631,0.05405966565043191,0.8729189510142634,-0.15938511658616264,-0.1896203969523847,-0.5913228345982721,-0.8100858089556952,0.4929068268819285,-0.2975071948076027,0.010423572136937276,-1.2050553433226137,-0.9668078549752975,-1.1273911784078035,0.0788225792429873,1.2420780262590323,-0.18514180222393278,0.5567506517115891,Miami Heat,FR,82,0.524390243902439
907,0.016204139345356996,-0.47164359622501817,-0.7680654641262503,-1.2255834326662705,-1.1277858053115861,1.02702410341108,0.6062862765224516,0.7123169518126334,0.70780000372488,-2.173832678928601,-1.2557109439319045,-0.7168972992065328,0.9750443271741382,-0.769448646825423,1.119852409976603,-0.9404974753047878,1.92545492203726,-0.43506577923075,0.40490909678853554,-0.30799984794931035,0.4839587371106284,-1.1776918319387408,0.6386043465226489,-1.2664756656215912,-1.027796082435424,-1.341304742214421,-0.9317389975528572,0.5960417522788634,1.052122411463487,0.9344443523262012,1.745848382145208,-0.5967068335489428,2.3767698469146574,Memphis Grizzlies,FR,82,0.5121951219512195
15,1.3851187907132259,-1.2992326404400367,0.20517098967717698,0.726167814781441,0.013834934401092113,1.1647020537538677,1.4818624165905638,-0.22047638198820402,0.15347509196736117,0.13037939601314905,0.26555926649516653,-0.6922261112096185,1.2387372246234734,2.4911010805289977,-0.5745510189453463,-0.40861935705680213,1.1567834958960277,0.6710172593196381,0.6525694325676237,-0.2739172655002127,-1.2347807328228182,-0.526503767640313,2.2246693745983572,-1.2848049179778664,0.5720778210845318,0.10230504648784643,1.687756763813866,0.6752363653005299,1.9197644173122748,-0.7553509627964182,0.7323412759874134,-0.6679948952104937,-0.4630804342456197,Philadelphia 76ers,FR,82,0.6341463414634146
265,-0.32381969099246555,-0.8717537015406246,-0.3927551734790271,0.6891034885107041,-0.3895004477140203,-0.24457395404385038,-0.4491687838288245,0.4268290742520956,0.35829855044818365,1.2059925635455053,1.217239154118683,0.42427710326470436,0.27265618190663304,-0.5223970989460888,1.2427541412333603,-0.8357668585533328,1.3227782260815482,1.2884370420927984,-1.719210070360757,-0.17374527512008486,-2.3291180239117404,-1.0264233010001738,-0.16147694398645832,0.6244893104590471,-0.050172899925877514,-0.14064291372294016,0.8064472021157875,0.88983509969515,-2.225106537473868e-15,-1.9266894577213702,1.2879875339658027,1.7287782803097658,0.9085116596460557,New York Knicks,LF,82,0.6951219512195121
139,1.0805829789831327,0.8291639894267224,-0.9559072907223558,-2.222792475381273,-1.1215425494142375,-0.15057185571656223,-0.23828678276623344,0.15878281420326695,0.5697354460138784,-0.4318143634476688,0.05380600299336167,-0.3454991289793599,-0.45456533341760047,-1.2844696082737288,0.7655996756292884,-0.16704739969684476,-0.4616658039857398,-0.3882021954292127,0.6575863881574217,-0.3326360531096602,0.29030024607001786,0.04854059743793585,-0.630105116227551,-1.525300850420361,-1.1630739440422437,-1.4071801753094693,-1.0381423421950953,0.036271778783053106,-0.4766366434762142,0.2377525649065189,-0.2033649283885639,0.2607070403180275,0.6696270286226639,Washington Bullets,NP,82,0.4878048780487805
694,0.8276022058113132,0.2931964350232442,-1.3345863467496,-0.653181968327691,-1.1898433745471046,-1.4906092238451103,-1.0223609602267696,-1.3290426956768406,-0.1582351197877802,-0.9408253647991012,-1.0766411646892722,0.014197565375239422,-0.3726598796881502,1.447775892881867,-0.6802202887363841,-1.1469654890217234,0.022967821674853534,-1.8258842913074638,1.1347946363185424,-2.0513667163499436,1.0509811362998969,0.1492332770428264,-1.0453804422623274,0.049757156025936916,-1.6498126257512649,-1.177863651473249,0.7687422017747679,-0.7419688189345309,-1.60241555133244,0.7457828651451761,-0.850192445781584,-1.0281982230650855,-0.33010879349271094,Los Angeles Clippers,NP,82,0.23170731707317074
883,-0.1433626164049605,1.361594188131364,-0.12917370397944372,-0.5493479609359658,0.012446853294661518,0.8646115455818223,0.7835886853689168,0.12308570338640083,1.9465048938862968,1.5626791873458792,2.340632918361563,-0.819792394002674,-0.4273337972837996,1.0063888910480205,1.4435613091432562,0.9316081870479671,-0.7232712265674371,0.44878675273447155,0.6276105428899322,0.570144602421141,-0.05505713824575482,0.9715766810245696,0.34654423412618013,-0.12017186180516874,-0.11218180447479394,-0.19426483505579795,-0.17322001416044056,1.988507883967968,0.38656167079673937,-0.4838153378459935,-0.7526787275950659,0.4300466929372364,0.4434710872952968,Oklahoma City Thunder,NP,82,0.5487804878048781
347,-0.8903402384777113,2.243748251323285,-1.9383047559575017,-0.29471242618873766,-2.2315968554774677,-0.23511851140396864,-0.24887154177528717,0.08690691802590472,3.0926564000336145,0.4244142217505707,2.5803792299910233,-0.5230874119928257,0.11693582472680523,1.1113503775888582,0.38490795653206766,0.07311132692516481,-0.5124894235231591,-0.8350471980299231,1.4899503425725085,-0.5937008582685341,0.8478982546037732,0.8235609594193254,-1.1713921508591523,-0.467148914482948,-1.993816401008457,-2.096043365552972,-0.9538054878785889,2.5603208338905303,-1.04605853040828,0.5924387214912685,-0.6149450697429392,-0.08696316827784618,0.2629812935441329,New Jersey Nets,NP,82,0.3170731707317073
627,0.22764945423480948,0.6148136750526855,-0.9613205347755172,-0.3030607594859124,-0.7859797444809239,-0.8669147988357646,-0.03371412177057431,-1.8528565109423794,1.4945254177886893,0.7139126523285417,1.6889891519606182,-0.263969441986004,0.5890432369592148,-0.3722948716110129,-0.3600314684502515,-0.4798911183052798,0.19766679188065805,0.9890414395337043,-1.4353569932062313,-0.35550382603886926,-1.5939827374090425,-0.4420192447618237,-0.23435166547523464,-0.026907289961892938,-1.3457461564642736,-0.7490920022046754,-0.8851005999577822,1.1121247791292646,-0.9819060964806202,-1.0460995466284073,0.6315147915571175,1.4183460966557182,-0.13612218875596618,Cleveland Cavaliers,LF,82,0.6097560975609756
