,NRtg,SRS,DRtg,MOV,ORtg,Age,DeFG%,SOS,OFT/FGA,ORB%,TOV,OeFG%,Team,Result
693,-0.21847141466312375,-0.1643787498849472,0.2945167867558243,-0.23115885273631423,-0.05618612023541193,-0.03967169198382902,-0.0424429272846834,1.3218486972501704,-0.9848838665304123,-0.6070653973100721,0.39192480389230877,0.07296500495852622,Indiana Pacers,NP
278,0.97310964352202,0.9028070135205098,-1.4242325348370002,0.9590433732073764,0.34949089677598666,0.5418699510266306,-0.774728932460102,-1.47858166854936,-0.8013640577338921,0.5654513076639971,-0.15302265818999117,0.4302303269358454,Chicago Bulls,SF
446,-0.6821604171902163,-0.7543082036661931,0.9075337686830595,-0.6875620036852148,-0.17184165620762618,0.1214301824596274,0.6515696841593088,-0.5883880946117587,0.10801213129007041,0.8133395431280437,0.47230766398889584,-0.1486555053108023,Washington Wizards,NP
438,1.0879687283014068,1.1407654900282937,-1.5492670986969934,1.0946044937743589,0.17076764585632828,0.4622181138785787,-1.4546189445722377,0.07518292320039137,-0.6115822028451283,0.1938870022002192,0.9213870822078435,0.8023025066038582,Phoenix Suns,SF
268,0.854402244685166,0.9075943274203492,0.16544473048081534,0.8921366643389332,1.6902768817974143,1.1678324035036665,0.4430131941832245,-0.5836902981654757,0.16033582356843049,1.2206515911480817,-0.08967696648442203,1.477903404859069,Phoenix Suns,SF
519,0.0409202089258386,-0.056281068807244705,1.7205957390721534,0.053771592276590265,1.3639668336825046,1.1139062110038838,1.6743297338868919,-0.9843793709578356,-0.3045222256977028,-1.1399817976161912,-1.4494159741343073,1.5124103916121039,Milwaukee Bucks,FR
893,0.6943853764542747,0.7099759657105187,-1.7179388345775586,0.7008170570530439,-0.4010199362561507,0.779153027122931,-1.3515353937078456,-0.4290827742087466,-1.1781831612240903,-1.8896929096912818,0.5220986117255799,0.7101025105841113,Atlanta Hawks,SF
36,1.7031736169119893,1.7025221109970574,-1.848449445375593,1.6483889033258812,0.7930261451059765,-0.6498103405825328,-1.8684076404151984,-0.3940015527308374,0.219606118926448,1.0119791187473803,-0.6706356031333081,0.05297275440819051,Milwaukee Bucks,SF
192,0.6742420665516938,0.6449378237418617,-1.0053721322823121,0.6465809895322825,0.19457731306808643,0.9566923083280867,-0.9222583087808817,-0.5585279111318102,1.841411992807194,-1.9288348495348118,-0.11234372761683659,0.8004916739101615,Utah Jazz,SF
847,0.34140927069535,0.4553322913438011,-0.6648375086774733,0.33139536154631216,-0.10462841717614633,1.0254315153488698,-0.2615714907397454,1.0226434949273684,-1.2648382397813098,1.0644763692290142,-1.0010243563779717,-0.3467528074375604,Memphis Grizzlies,FR
445,-1.2073635702481702,-1.1089546009936342,1.3681839313168194,-1.1781819571034977,-0.5455972584592157,-1.4121155089256494,1.433868317688169,1.6551139179912249,0.6582901515111057,0.5750885658481113,0.9962336519110028,-0.27544990689942767,Vancouver Grizzlies,NP
903,0.03753434467320402,0.06953372860051471,0.5871726857835113,0.03870415590300336,0.5911943390167761,0.5797961758334832,0.814129628850725,0.5136906451794855,1.6824261602664972,0.7564117304704852,1.29240803886168,0.7101025105841113,Houston Rockets,FR
179,1.375165369961583,1.365671068532085,-1.0419557543464912,1.3087691063981028,1.1473004262770912,0.7667607471158919,-0.85774801257082,-0.04979646436596861,0.5531973003601448,0.29252471651712675,-1.0702218262446015,0.6434945175258441,Los Angeles Lakers,LF
